employee_code,first_name,last_name,age,store_srcid,position_name,position_grade_srcid,work_experience,email,phone,personal_address,currency,currency_code,month_salary,credit_card,start_date,end_date,is_active
98-0062144,Agnesse,Kilgrove,36,938,store manager,experienced,7,akilgrove3k@spotify.com,246-204-7899,138 Crescent Oaks Point,Ruble,RUB,799.31,6.77E+16,24-Apr-17,-99,ÈÑÒÈÍÀ
32-9657853,Dorella,Giovannelli,59,351,director of national sales,middle,15,dgiovannelli3l@over-blog.com,754-477-2893,2456 Birchwood Avenue,Rupiah,IDR,765.63,5.54E+15,27-Sep-17,-99,ÈÑÒÈÍÀ
83-0236261,Waring,Teresa,19,307,assistant store manager,middle,15,wteresa3m@noaa.gov,925-798-8500,70 Bunting Park,Peso,ARS,418.68,2.01E+14,29-Sep-17,-99,ËÎÆÜ
88-4881670,Nikolas,Higgan,24,48,sales representative,expert,12,nhiggan3n@alibaba.com,781-605-4467,57524 Cardinal Avenue,Peso,ARS,407.83,3.58E+15,12-Jun-17,-99,ÈÑÒÈÍÀ
68-0916329,Estele,Clampe,21,277,sales associate,experienced,9,eclampe3o@rediff.com,503-530-2211,086 Hoepker Alley,Rupiah,IDR,823.81,4.91E+18,16-Jul-17,-99,ËÎÆÜ
83-7098011,Jonah,Grimley,27,230,assistant store manager,novice,15,jgrimley3p@blogtalkradio.com,546-761-3876,2000 Bunker Hill Park,Yuan Renminbi,CNY,580.69,5.60E+16,19-Apr-17,-99,ËÎÆÜ
60-5940009,Shell,Benham,48,244,store manager,expert,11,sbenham3q@cbslocal.com,247-885-1627,053 Debs Junction,Dram,AMD,365.93,3.42E+14,24-Mar-17,-99,ÈÑÒÈÍÀ
84-4113535,Dermot,Dome,58,973,retail sales consultant,novice,6,ddome3r@yellowbook.com,583-195-0957,07313 Donald Hill,Dollar,CAD,688.42,3.57E+15,15-Jun-17,-99,ËÎÆÜ
52-9194717,Rancell,Vicioso,55,134,financial planner,novice,2,rvicioso3s@apache.org,519-427-6562,428 Laurel Place,Euro,EUR,624.65,2.02E+14,1-Sep-17,-99,ËÎÆÜ
47-5295803,Herrick,Lauks,44,745,sales director,middle,10,hlauks3t@psu.edu,376-905-3410,698 West Alley,Franc,CDF,817.94,3.55E+15,11-May-17,-99,ËÎÆÜ
67-5632984,Fernando,Vallens,47,578,director of national sales,experienced,13,fvallens3u@yolasite.com,665-288-2816,941 Atwood Parkway,Krona,SEK,908.13,6.76E+15,28-Mar-17,-99,ÈÑÒÈÍÀ
77-8887044,Jeanette,Chilton,42,793,executive vice president of sales,middle,8,jchilton3v@un.org,923-107-1086,5 Montana Circle,Sol,PEN,413.95,6.76E+16,25-Nov-16,-99,ÈÑÒÈÍÀ
12-4758213,Cally,Dykins,39,143,retail sales consultant,novice,9,cdykins3w@opensource.org,605-107-6741,265 Birchwood Pass,Peso,COP,791.36,3.79E+14,10-Jul-17,-99,ËÎÆÜ
33-5154162,Victor,Jerwood,48,600,executive vice president of sales,middle,6,vjerwood3x@pagesperso-orange.fr,574-842-6577,520 Schlimgen Street,Ringgit,MYR,518.92,4.84E+15,24-Jul-17,-99,ÈÑÒÈÍÀ
61-5763605,Marcellina,Jonas,27,549,director of inside sales,experienced,13,mjonas3y@slashdot.org,566-943-9373,737 Sutherland Street,Yuan Renminbi,CNY,704.70,3.53E+15,19-Jul-17,-99,ÈÑÒÈÍÀ
75-3181440,Norbert,Byrne,26,858,sales director,novice,6,nbyrne3z@blogspot.com,461-736-5372,7915 Mallard Court,Hryvnia,UAH,847.56,3.54E+15,20-May-17,-99,ÈÑÒÈÍÀ
55-6470147,Damaris,Goodfellowe,18,231,executive vice president of sales,novice,11,dgoodfellowe40@forbes.com,567-265-3565,31997 Lakewood Drive,Real,BRL,887.49,4.92E+15,16-Mar-17,-99,ËÎÆÜ
01-1019715,Reese,Stalf,56,832,sales associate,experienced,8,rstalf41@cpanel.net,529-667-5782,27939 Mariners Cove Place,Euro,EUR,958.98,5.89E+18,27-Apr-17,-99,ÈÑÒÈÍÀ
61-6848355,Mathe,Linley,41,810,financial advisor,experienced,11,mlinley42@pbs.org,964-676-6610,12 Carberry Way,Tenge,KZT,533.39,4.41E+15,26-Nov-16,-99,ËÎÆÜ
20-8720321,Beau,Novik,57,855,financial advisor,experienced,6,bnovik43@abc.net.au,281-296-7809,100 Arrowood Lane,Real,BRL,913.23,6.37E+15,9-Oct-17,-99,ËÎÆÜ
04-6614426,Hadley,Caldero,33,533,executive vice president of sales,expert,9,hcaldero44@weather.com,636-787-2202,09 Lakewood Junction,Euro,EUR,582.31,3.53E+15,28-Jun-17,-99,ËÎÆÜ
97-2498370,Jocelyne,Keelan,24,392,director of national sales,novice,3,jkeelan45@wikia.com,549-612-3707,691 Utah Alley,Ruble,RUB,725.73,3.55E+15,30-Aug-17,-99,ÈÑÒÈÍÀ
82-8839719,Idalia,Belloch,31,552,sales coordinator,novice,1,ibelloch46@youtu.be,159-647-4757,9965 Armistice Point,Denar,MKD,925.66,4.65E+15,3-Jun-17,-99,ÈÑÒÈÍÀ
69-0432262,Delora,Scotter,47,986,retail sales consultant,experienced,3,dscotter47@nsw.gov.au,935-493-9675,0259 Dakota Way,Euro,EUR,551.16,5.36E+15,22-Apr-17,-99,ËÎÆÜ
93-9448157,Jo,Episcopio,55,355,store manager,novice,8,jepiscopio48@huffingtonpost.com,520-169-6802,5 Claremont Trail,Euro,EUR,944.85,4.51E+15,4-Feb-17,-99,ÈÑÒÈÍÀ
78-1751019,Abigale,Rushman,18,428,account executive,experienced,1,arushman49@nationalgeographic.com,117-940-9426,14033 Oneill Drive,Yuan Renminbi,CNY,981.89,3.53E+15,19-Apr-17,-99,ËÎÆÜ
35-4612321,Ameline,Ducrow,45,861,financial advisor,middle,5,aducrow4a@nba.com,942-701-0959,6432 Maywood Alley,Peso,CUP,560.24,3.59E+15,30-Nov-16,-99,ÈÑÒÈÍÀ
58-7292009,Mendie,Walicki,59,864,financial planner,experienced,6,mwalicki4b@ask.com,936-254-6802,94043 Esker Trail,Peso,PHP,955.34,3.57E+15,22-Jan-17,-99,ËÎÆÜ
74-4802960,Josiah,Iacobetto,61,919,account executive,expert,3,jiacobetto4c@google.fr,749-476-7203,010 Melody Crossing,Euro,EUR,857.09,5.60E+15,17-Apr-17,-99,ËÎÆÜ
65-7519375,Ashil,Hain,53,371,sales associate,expert,3,ahain4d@answers.com,505-323-9363,2793 Dunning Park,Krone,DKK,350.17,5.01E+15,5-Feb-17,-99,ËÎÆÜ
23-4061106,Wat,Backson,23,488,director of inside sales,experienced,13,wbackson4e@dmoz.org,228-859-4129,523 Grover Hill,Yuan Renminbi,CNY,872.91,3.56E+15,11-Jan-17,-99,ÈÑÒÈÍÀ
72-9259559,Brod,Nowak,21,651,store manager,novice,1,bnowak4f@webnode.com,215-573-5084,58 Onsgard Avenue,Koruna,CZK,537.75,5.49E+15,21-Jun-17,-99,ÈÑÒÈÍÀ
97-3554619,Arvie,Holley,65,534,sales director,expert,3,aholley4g@ow.ly,344-827-3263,9018 Fisk Drive,Sol,PEN,754.30,5.60E+15,12-Jan-17,-99,ÈÑÒÈÍÀ
86-7836766,Friedrick,Trawin,64,662,sales coordinator,middle,13,ftrawin4h@paypal.com,464-647-2487,28 La Follette Junction,Yuan Renminbi,CNY,371.41,3.04E+13,26-Apr-17,-99,ËÎÆÜ
36-7740824,Alix,Mackerness,58,443,sales representative,novice,13,amackerness4i@prweb.com,688-281-9828,2957 8th Road,Colon,CRC,596.76,3.04E+13,10-May-17,-99,ÈÑÒÈÍÀ
15-7174635,Lurline,Riddall,34,510,assistant store manager,novice,9,lriddall4j@tinyurl.com,481-598-5134,17884 8th Lane,Real,BRL,560.75,5.10E+15,27-Jun-17,-99,ËÎÆÜ
47-8901782,Edin,Stapells,34,70,executive vice president of sales,novice,13,estapells4k@seattletimes.com,472-779-5638,39762 Dorton Plaza,Tugrik,MNT,619.67,5.10E+15,10-Nov-17,-99,ÈÑÒÈÍÀ
81-9376971,Robyn,Starkings,39,800,sales coordinator,experienced,10,rstarkings4l@nature.com,988-233-3249,05 Texas Terrace,Peso,PHP,385.41,5.60E+17,26-Jun-17,-99,ÈÑÒÈÍÀ
42-8903969,Xaviera,Partrick,61,999,executive vice president of sales,expert,10,xpartrick4m@weibo.com,204-392-9131,5160 Nova Circle,Zloty,PLN,867.14,3.53E+15,11-Nov-17,-99,ËÎÆÜ
77-9938292,Lotte,Michell,29,971,retail sales consultant,novice,7,lmichell4n@vistaprint.com,922-358-1090,9330 Jenifer Trail,Kwacha,ZMW,821.73,5.61E+15,25-Oct-17,-99,ÈÑÒÈÍÀ
07-7850384,Philippe,Boggas,32,251,sales director,experienced,12,pboggas4o@cnbc.com,272-361-8072,2733 Morning Pass,Peso,COP,508.53,5.89E+16,17-Dec-16,-99,ÈÑÒÈÍÀ
11-8208888,Clark,Ferrarini,51,743,retail sales consultant,novice,3,cferrarini4p@ifeng.com,199-560-4183,55 Eliot Pass,Koruna,CZK,901.19,3.04E+13,8-Jun-17,-99,ÈÑÒÈÍÀ
93-7355396,Cassi,Izard,48,24,financial advisor,expert,10,cizard4q@ucsd.edu,192-180-9369,7599 Green Terrace,Rupiah,IDR,540.70,3.56E+15,19-Dec-16,-99,ËÎÆÜ
25-0174648,Chevalier,Crotty,64,138,account executive,middle,9,ccrotty4r@indiatimes.com,904-442-2288,7778 Mesta Terrace,Euro,EUR,740.14,3.54E+15,22-Oct-17,-99,ÈÑÒÈÍÀ
64-6136893,Orbadiah,Nerheny,46,274,financial advisor,expert,2,onerheny4s@about.com,626-458-9608,31590 Linden Way,Forint,HUF,471.98,3.55E+15,19-Sep-17,-99,ÈÑÒÈÍÀ
15-7646309,Batholomew,Champkin,42,49,sales director,novice,4,bchampkin4t@miitbeian.gov.cn,120-484-6589,7280 Comanche Alley,Rupee,NPR,746.05,3.53E+15,8-Aug-17,-99,ËÎÆÜ
92-6556698,Ced,Papaccio,55,82,sales director,experienced,8,cpapaccio4u@xinhuanet.com,936-346-4603,6857 Heath Avenue,Yuan Renminbi,CNY,811.99,2.02E+14,16-Aug-17,-99,ËÎÆÜ
32-5989554,Farrah,Maymond,48,163,assistant store manager,experienced,5,fmaymond4v@google.pl,307-576-3757,227 Laurel Circle,Koruna,CZK,825.77,3.54E+15,7-Dec-16,-99,ÈÑÒÈÍÀ
95-3123990,Deni,Whittlesey,38,609,sales director,expert,6,dwhittlesey4w@boston.com,977-625-4453,9 Chive Court,Real,BRL,625.26,3.59E+15,17-Sep-17,-99,ÈÑÒÈÍÀ
95-3041377,Sharia,Sutton,64,787,sales coordinator,expert,14,ssutton4x@blogtalkradio.com,154-710-6625,2155 Gulseth Way,Real,BRL,548.28,3.54E+15,28-Apr-17,-99,ËÎÆÜ
63-1524822,Robin,Matteris,51,51,account executive,expert,4,rmatteris4y@unicef.org,609-625-3650,56549 Thierer Pass,Sol,PEN,545.24,5.02E+18,15-Oct-17,-99,ËÎÆÜ
21-2151349,Rawley,Koeppe,36,375,director of inside sales,experienced,3,rkoeppe4z@wp.com,495-943-5049,2 Ronald Regan Plaza,Yuan Renminbi,CNY,919.53,6.76E+16,18-Jan-17,-99,ËÎÆÜ
65-4245050,Aldin,Steele,51,482,financial advisor,experienced,3,asteele50@diigo.com,418-706-7757,3 Straubel Way,Afghani,AFN,415.44,5.60E+15,4-Jul-17,-99,ËÎÆÜ
39-6320362,Stephan,Bart,55,194,retail sales consultant,experienced,10,sbart51@apache.org,355-919-4413,0110 Mandrake Center,Shilling,UGX,882.35,3.57E+15,11-Aug-17,-99,ËÎÆÜ
66-3930863,Wiley,Worton,51,262,executive vice president of sales,middle,5,wworton52@ustream.tv,208-566-8571,007 Veith Trail,Peso,COP,570.89,5.60E+16,8-Sep-17,-99,ÈÑÒÈÍÀ
32-9856417,Karole,Shales,28,619,sales director,middle,4,kshales53@stanford.edu,643-813-8331,2 Ruskin Court,Real,BRL,458.54,5.61E+15,7-Oct-17,-99,ÈÑÒÈÍÀ
70-0679925,Fredia,Yesinov,28,402,director of national sales,middle,7,fyesinov54@cbsnews.com,495-341-8615,893 Bartillon Terrace,Quetzal,GTQ,544.92,3.58E+15,20-May-17,-99,ËÎÆÜ
58-9151156,Hewitt,Arger,62,994,sales coordinator,experienced,4,harger55@dailymotion.com,226-686-0326,96 Doe Crossing Parkway,Euro,EUR,753.34,3.59E+15,19-Nov-16,-99,ÈÑÒÈÍÀ
54-1612641,Aubrey,Hucke,46,77,account executive,novice,12,ahucke56@cisco.com,578-746-9489,517 Waxwing Trail,Rupiah,IDR,357.65,6.33E+17,29-Nov-16,-99,ÈÑÒÈÍÀ
32-6931212,Dulcinea,Ivanilov,57,680,financial planner,expert,2,divanilov57@bloglovin.com,633-554-0399,60 Mallard Road,Euro,EUR,674.28,5.60E+15,27-Feb-17,-99,ÈÑÒÈÍÀ
98-0877513,Arlen,Sleney,60,596,retail sales consultant,experienced,14,asleney58@youtu.be,543-861-1372,8305 Sunfield Road,Peso,PHP,563.66,3.53E+15,9-Feb-17,-99,ËÎÆÜ
27-5834742,Karrie,Shotboult,47,8,director of inside sales,middle,6,kshotboult59@oaic.gov.au,619-772-7782,54892 Anthes Junction,Hryvnia,UAH,667.90,3.57E+15,16-Dec-16,-99,ËÎÆÜ
03-7253120,Doralia,O'Hegertie,42,128,financial advisor,experienced,11,dohegertie5a@jigsy.com,142-493-0761,3 Surrey Lane,Yuan Renminbi,CNY,352.01,3.55E+15,30-Apr-17,-99,ÈÑÒÈÍÀ
82-9822865,Tilly,Ricart,56,991,director of inside sales,novice,11,tricart5b@biblegateway.com,413-815-2185,20 Little Fleur Point,Yuan Renminbi,CNY,966.54,3.55E+15,24-Apr-17,-99,ËÎÆÜ
00-8853857,Madelina,Oury,29,62,retail sales consultant,expert,12,moury5c@earthlink.net,798-165-2664,92 Oak Valley Hill,Yuan Renminbi,CNY,757.04,3.53E+15,14-Jul-17,-99,ÈÑÒÈÍÀ
40-8342515,Phineas,Hucke,33,133,sales representative,novice,1,phucke5d@wufoo.com,726-788-0821,5 Reinke Lane,Ruble,RUB,949.37,3.58E+15,30-Jan-17,-99,ËÎÆÜ
28-2306170,Grantham,Closs,43,975,store manager,middle,12,gcloss5e@parallels.com,624-665-7341,91217 Gina Place,Taka,BDT,867.59,5.00E+15,17-Jan-17,-99,ÈÑÒÈÍÀ
01-0533274,Hanni,Gerlack,32,708,sales director,middle,2,hgerlack5f@princeton.edu,440-207-4829,10716 Cambridge Park,Shekel,ILS,491.31,5.60E+18,17-Jun-17,-99,ËÎÆÜ
99-9172080,Vere,Labadini,61,193,sales coordinator,expert,12,vlabadini5g@360.cn,607-146-3274,50 Chinook Avenue,Naira,NGN,379.02,3.74E+14,25-Oct-17,-99,ËÎÆÜ
92-7073105,Janka,McAtamney,37,900,sales associate,experienced,12,jmcatamney5h@hibu.com,317-461-5736,378 Buhler Lane,Zloty,PLN,854.35,4.94E+18,10-Aug-17,-99,ÈÑÒÈÍÀ
27-9799753,Atalanta,Beddin,27,209,assistant store manager,expert,11,abeddin5i@discuz.net,312-297-6921,315 Forest Dale Crossing,Dalasi,GMD,927.49,3.55E+15,12-Jun-17,-99,ËÎÆÜ
79-5872731,Gabe,Tal,53,122,retail sales consultant,expert,8,gtal5j@japanpost.jp,870-756-6824,96 Erie Lane,Franc,XOF,562.49,5.10E+15,21-Feb-17,-99,ÈÑÒÈÍÀ
70-6667670,Joelie,Mustchin,39,490,executive vice president of sales,experienced,10,jmustchin5k@ocn.ne.jp,297-998-2761,18 Fulton Park,Euro,EUR,757.62,3.03E+13,17-Feb-17,-99,ÈÑÒÈÍÀ
47-5600644,Diann,Seeds,58,969,sales representative,expert,13,dseeds5l@techcrunch.com,199-406-1630,97 Blackbird Avenue,Yuan Renminbi,CNY,653.54,3.56E+15,17-Oct-17,-99,ÈÑÒÈÍÀ
38-5294117,Adelind,Pinare,45,578,store manager,experienced,15,apinare5m@tripadvisor.com,359-242-4656,432 Hazelcrest Terrace,Yuan Renminbi,CNY,683.12,3.57E+15,27-Feb-17,-99,ÈÑÒÈÍÀ
48-8750703,Carolina,Tett,19,352,account executive,expert,12,ctett5n@booking.com,733-341-2135,0930 Dexter Road,Riels,KHR,750.60,5.60E+15,8-Jul-17,-99,ËÎÆÜ
05-5012893,Augustine,Ellcock,45,712,financial planner,middle,4,aellcock5o@tiny.cc,918-547-9345,54 Sullivan Hill,Euro,EUR,478.86,6.38E+15,26-Jul-17,-99,ËÎÆÜ
59-1678108,Standford,Dyers,20,905,director of inside sales,experienced,6,sdyers5p@blog.com,768-319-0321,032 Aberg Junction,Yen,JPY,877.62,4.04E+15,14-May-17,-99,ÈÑÒÈÍÀ
66-9252348,Winne,Gomer,40,884,sales representative,expert,14,wgomer5q@who.int,276-523-6198,18413 Grayhawk Circle,Rupiah,IDR,803.46,3.57E+15,24-Sep-17,-99,ÈÑÒÈÍÀ
30-4556803,Pip,Samber,28,560,retail sales consultant,novice,6,psamber5r@china.com.cn,523-479-0130,4 West Park,Balboa,PAB,656.97,4.04E+15,8-Sep-17,-99,ÈÑÒÈÍÀ
09-4506129,Elsinore,Cotilard,29,37,sales associate,experienced,1,ecotilard5s@omniture.com,952-680-3731,559 Steensland Trail,Rupiah,IDR,384.64,3.55E+15,7-Apr-17,-99,ÈÑÒÈÍÀ
41-0407304,Parsifal,Bergstrand,63,606,sales representative,experienced,10,pbergstrand5t@ftc.gov,644-433-8920,06 Melody Avenue,Baht,THB,413.54,3.53E+15,4-Apr-17,-99,ËÎÆÜ
04-9388317,Gerry,Peatheyjohns,18,168,sales associate,middle,9,gpeatheyjohns5u@rakuten.co.jp,175-662-7927,5 Mallard Circle,Rupiah,IDR,450.85,5.60E+17,19-Mar-17,-99,ËÎÆÜ
50-3739869,Nikaniki,Redparth,59,748,sales representative,experienced,12,nredparth5v@noaa.gov,496-616-7482,81230 Fulton Hill,Ruble,RUB,452.40,5.46E+15,16-Aug-17,-99,ËÎÆÜ
73-9501572,Legra,Cruickshank,27,503,sales representative,expert,11,lcruickshank5w@forbes.com,380-136-9751,4 Myrtle Lane,Yuan Renminbi,CNY,445.25,3.56E+15,21-Mar-17,-99,ËÎÆÜ
20-5867148,Shirlene,Forth,60,825,sales representative,middle,9,sforth5x@abc.net.au,308-459-4602,95 Bashford Way,Koruna,CZK,907.49,3.53E+15,21-Aug-17,-99,ËÎÆÜ
71-5029199,Emelita,Bernuzzi,33,666,financial advisor,middle,14,ebernuzzi5y@twitter.com,277-567-2275,919 Westerfield Plaza,Yuan Renminbi,CNY,388.71,3.57E+15,1-May-17,-99,ÈÑÒÈÍÀ
77-5314031,Fanya,Quartermaine,46,318,financial planner,middle,7,fquartermaine5z@elpais.com,377-361-0853,1 Westport Parkway,Euro,EUR,684.07,4.92E+15,14-Mar-17,-99,ËÎÆÜ
89-3572929,Kissee,Gidney,59,809,director of national sales,experienced,8,kgidney60@histats.com,318-112-6855,5501 La Follette Alley,Lempira,HNL,418.88,3.55E+15,26-Feb-17,-99,ËÎÆÜ
04-2524660,Melli,Kellick,29,324,assistant store manager,expert,3,mkellick61@hibu.com,253-706-5936,5207 Bartelt Alley,Yuan Renminbi,CNY,601.16,3.46E+14,23-Dec-16,-99,ËÎÆÜ
22-0348874,Natalya,Engelbrecht,58,764,financial advisor,expert,13,nengelbrecht62@huffingtonpost.com,211-570-1229,8 Rigney Park,Peso,CLP,421.56,3.53E+15,31-Oct-17,-99,ÈÑÒÈÍÀ
37-8911541,Meryl,Ambroisin,31,824,assistant store manager,novice,7,mambroisin63@51.la,283-848-0304,79 Fordem Drive,Ruble,RUB,587.44,5.18E+15,3-Feb-17,-99,ËÎÆÜ
28-1816710,Cora,Gilsthorpe,23,543,financial advisor,experienced,1,cgilsthorpe64@imgur.com,443-768-4551,998 Petterle Crossing,Dinar,RSD,422.53,3.59E+15,6-Jan-17,-99,ÈÑÒÈÍÀ
19-1351547,Zeke,McAster,46,232,sales associate,experienced,5,zmcaster65@npr.org,384-426-8351,289 Old Shore Court,Yuan Renminbi,CNY,635.26,3.57E+15,2-Apr-17,-99,ËÎÆÜ
01-2182785,Maris,Coyne,37,981,director of national sales,novice,10,mcoyne66@house.gov,706-781-0199,25 Monterey Terrace,Hryvnia,UAH,486.07,6.76E+17,30-Jul-17,-99,ËÎÆÜ
78-9615929,Edwina,Abrahamson,61,384,sales representative,expert,2,eabrahamson67@auda.org.au,206-372-2221,7417 Bunting Plaza,Zloty,PLN,959.06,5.39E+15,24-Oct-17,-99,ÈÑÒÈÍÀ
34-7721252,Elsi,Eskrick,53,614,retail sales consultant,experienced,2,eeskrick68@amazonaws.com,812-852-9311,34 Hoepker Drive,Krona,SEK,955.14,5.89E+16,10-Apr-17,-99,ËÎÆÜ
01-9769273,Myra,Biaggi,34,712,sales director,middle,13,mbiaggi69@examiner.com,566-327-3481,027 Bashford Drive,Shekel,ILS,419.45,4.02E+15,18-Jun-17,-99,ËÎÆÜ
47-9293863,Lise,Ricioppo,46,980,retail sales consultant,novice,14,lricioppo6a@moonfruit.com,325-581-7009,15541 Arizona Lane,Yen,JPY,802.88,5.44E+15,17-Dec-16,-99,ËÎÆÜ
40-0815241,Adel,Osborne,44,471,assistant store manager,novice,15,aosborne6b@4shared.com,843-790-2637,19597 Union Street,Kip,LAK,889.93,4.04E+15,28-Dec-16,-99,ËÎÆÜ
19-3697626,Harlin,Crallan,53,657,director of inside sales,novice,2,hcrallan6c@bigcartel.com,260-411-9021,4081 Moose Circle,Peso,PHP,717.43,3.53E+15,9-Mar-17,-99,ËÎÆÜ
80-6502743,Sheena,McGrouther,62,798,financial planner,middle,7,smcgrouther6d@usatoday.com,852-243-8313,219 Loeprich Pass,Peso,PHP,601.92,4.91E+15,23-May-17,-99,ÈÑÒÈÍÀ
78-6909641,Elia,Houlahan,59,873,sales director,middle,15,ehoulahan6e@army.mil,109-926-2730,39670 Pleasure Center,Naira,NGN,936.12,6.71E+15,19-Dec-16,-99,ËÎÆÜ
95-6999934,Efren,Darwood,36,549,sales director,expert,5,edarwood6f@slashdot.org,174-789-4449,2747 Norway Maple Alley,Euro,EUR,638.36,3.57E+15,24-Jan-17,-99,ËÎÆÜ
87-1458316,Rustin,Guerner,64,924,financial advisor,middle,1,rguerner6g@oracle.com,854-319-7584,683 Schlimgen Point,Sol,PEN,962.38,5.60E+15,13-Apr-17,-99,ÈÑÒÈÍÀ
96-0150332,Allissa,Warrior,55,632,financial advisor,experienced,12,awarrior6h@csmonitor.com,341-419-1324,374 Montana Lane,Rupiah,IDR,795.81,3.59E+15,5-Dec-16,-99,ËÎÆÜ
93-5448768,Lesya,O'Corr,36,541,sales director,novice,2,locorr6i@springer.com,777-129-3280,54963 Vernon Hill,Peso,PHP,544.60,3.55E+15,6-Oct-17,-99,ÈÑÒÈÍÀ
71-6281061,Anneliese,Dugall,46,380,store manager,novice,2,adugall6j@foxnews.com,305-617-5807,41 Declaration Hill,Peso,MXN,522.26,5.10E+15,12-Feb-17,-99,ËÎÆÜ
54-8067139,Waiter,Chaston,53,119,financial planner,middle,4,wchaston6k@princeton.edu,639-276-9697,6 Sloan Court,Yuan Renminbi,CNY,592.07,3.72E+14,13-Nov-17,-99,ËÎÆÜ
96-9683931,Jammal,Bann,49,767,account executive,expert,9,jbann6l@imageshack.us,327-224-7226,28 Porter Circle,Marka,BAM,843.03,5.01E+15,17-May-17,-99,ËÎÆÜ
57-6695245,Irvin,Dumini,35,58,sales coordinator,expert,6,idumini6m@theglobeandmail.com,260-381-5621,9922 Kipling Alley,Euro,EUR,836.04,6.30E+16,24-Feb-17,-99,ËÎÆÜ
68-4978368,Hurlee,Works,44,617,director of inside sales,experienced,14,hworks6n@smh.com.au,116-849-3794,43 Bluestem Pass,Peso,PHP,434.47,3.55E+15,19-Jun-17,-99,ÈÑÒÈÍÀ
97-2557791,Vern,MacAndrew,62,962,sales coordinator,middle,13,vmacandrew6o@timesonline.co.uk,705-774-5597,00 Porter Drive,Rand,ZAR,858.08,5.46E+15,3-Feb-17,-99,ËÎÆÜ
82-9397037,Domini,McGillivrie,24,352,sales representative,experienced,5,dmcgillivrie6p@salon.com,889-484-9909,7005 Service Junction,Ruble,RUB,835.57,3.59E+15,5-Jun-17,-99,ËÎÆÜ
77-3160253,Torin,Eingerfield,19,775,financial planner,middle,3,teingerfield6q@netlog.com,227-230-3552,42 Atwood Circle,Dinar,RSD,938.80,4.91E+15,13-Nov-17,-99,ËÎÆÜ
59-0252629,Vevay,Orrett,20,363,executive vice president of sales,experienced,15,vorrett6r@mediafire.com,877-423-5989,3 Fulton Hill,Boliviano,BOB,656.68,3.56E+15,29-Apr-17,-99,ÈÑÒÈÍÀ
04-1680245,Vernor,Berford,42,471,financial planner,novice,1,vberford6s@csmonitor.com,646-589-4625,006 Green Alley,Euro,EUR,568.55,2.02E+14,3-Sep-17,-99,ËÎÆÜ
63-4553031,Duncan,Broadbear,50,760,retail sales consultant,novice,3,dbroadbear6t@gizmodo.com,338-355-1021,2246 Sugar Avenue,Yuan Renminbi,CNY,425.31,4.51E+15,6-Dec-16,-99,ÈÑÒÈÍÀ
28-7405135,Alberto,Wabe,37,662,account executive,novice,2,awabe6u@xinhuanet.com,678-589-3154,43 Magdeline Center,Peso,PHP,723.54,3.56E+15,1-Nov-17,-99,ËÎÆÜ
18-6034051,Winifred,Woodcock,18,287,sales coordinator,expert,15,wwoodcock6v@cbc.ca,333-477-0357,1 Amoth Crossing,Yuan Renminbi,CNY,861.47,3.55E+15,22-Aug-17,-99,ÈÑÒÈÍÀ
02-2891218,Del,Whal,57,1000,sales associate,novice,13,dwhal6w@dropbox.com,523-199-2676,4590 Clemons Street,Yuan Renminbi,CNY,806.57,3.58E+15,22-Feb-17,-99,ÈÑÒÈÍÀ
93-1829008,Julianna,Egiloff,26,619,director of national sales,novice,7,jegiloff6x@indiegogo.com,941-928-2399,18 Superior Park,Yuan Renminbi,CNY,822.61,3.56E+15,11-May-17,-99,ÈÑÒÈÍÀ
21-2457542,Peggy,Whitmell,19,188,director of national sales,novice,8,pwhitmell6y@vkontakte.ru,722-615-2457,4 Vera Avenue,Dollar,CAD,626.03,5.60E+15,21-Jul-17,-99,ÈÑÒÈÍÀ
46-6775862,Adara,McVanamy,26,950,account executive,novice,7,amcvanamy6z@alexa.com,690-884-3848,8 Nova Drive,Denar,MKD,866.86,3.57E+15,17-Apr-17,-99,ÈÑÒÈÍÀ
07-0923344,Paxon,Westby,25,372,retail sales consultant,novice,14,pwestby70@usa.gov,611-451-9554,514 Spenser Terrace,Quetzal,GTQ,735.42,3.54E+15,15-Oct-17,-99,ÈÑÒÈÍÀ
18-6846443,Patricia,Jickles,41,29,assistant store manager,middle,11,pjickles71@nbcnews.com,995-339-1241,43985 Sutteridge Plaza,Rupiah,IDR,819.78,5.10E+15,25-Jan-17,-99,ÈÑÒÈÍÀ
49-6192574,Harriet,D'Angeli,41,641,retail sales consultant,expert,14,hdangeli72@taobao.com,748-261-9983,72 Corry Park,Franc,XAF,549.57,3.58E+15,27-Mar-17,-99,ËÎÆÜ
17-6725982,Charlton,Killerby,30,425,sales coordinator,novice,5,ckillerby73@stumbleupon.com,530-495-1201,89289 4th Park,Franc,CDF,803.39,5.10E+15,15-Aug-17,-99,ËÎÆÜ
03-9802235,Tamra,Salling,42,961,executive vice president of sales,expert,2,tsalling74@google.cn,338-556-1192,2 Sunfield Plaza,Yuan Renminbi,CNY,461.28,3.56E+15,27-Mar-17,-99,ËÎÆÜ
87-0615305,Neille,Gudd,24,397,store manager,experienced,13,ngudd75@blinklist.com,954-880-1822,265 Dunning Drive,Loti,LSL,570.08,3.58E+15,31-Aug-17,-99,ÈÑÒÈÍÀ
