5686;Сердич;Лидия;Петровна;375297901048;vjor@aol.com;28;706039;1;01.11.2009;;KH;
3760;Рубцова;Мария;Владимировна;375297900793;jiamjazh@usa.net;29;557341;1;01.11.2009;;KB;
2649;Ткаченко;Неля;Степановна;375297901511;shenudiep@land.ru;44;195693;1;01.11.2009;;BM;
4409;Тихон;Снежана;Александровна;375297901493;xaeshje@hotbox.ru;35;534946;1;01.11.2009;;MC;
1548;Чукавин;Анатолий;Игоревич;375297901971;zjem@exn.ru;41;513828;0;01.11.2009;01.11.2017;KH;
3823;Троцкий;Александр;Иванович;375297901570;thiupu@chat.ru;45;323170;1;01.11.2009;;BM;
8453;Паршина;Тамара;Петровна;375297900348;sjej@rambler.ru;48;531014;1;01.11.2009;;MC;
1284;Пленко;Владимир;Иванович;375297900465;gyatyah@hob.ru;26;222110;1;01.11.2009;;BM;
3408;Черепан;Ванда;Ивановна;375297901913;quiuschyam@pop3.ru;32;326973;0;01.11.2009;01.11.2017;HB;
1797;Шерстов;Роман;Александрович;375297902087;cozhiezhyih@chat.ru;34;120387;0;01.11.2009;01.11.2017;HB;
5189;Рудевич;Анатолий;Анатольевич;375297900799;chyocyoseet@netbox.com;36;108973;1;01.11.2009;;MC;
1546;Шкель;Светлана;Петровна;375297902141;thiuvja@hotbox.ru;39;243500;0;01.11.2009;01.11.2017;MP;
8636;Хохлова;Ольга;Анатольевна;375297901843;fotu@email.ru;46;323845;0;01.11.2009;01.11.2017;MC;
4690;Пасюта;Антанина;Викторовна;375297900356;pyepymef@yahoo.com;42;388980;1;01.11.2009;;KB;
7012;Яценко;Елена;Олеговна;375297902356;ryubja@email.ru;35;286859;0;01.11.2009;01.11.2017;MC;
3622;Соколовская;Елена;Ивановна;375297901225;cyidishiuj@yahoo.com;27;627951;1;01.11.2009;;KH;
6131;Юревич;Гелена;Вацлавовна;375297902235;zofyasyith@infobiz.com;32;452733;0;01.11.2009;01.11.2017;MC;
6945;Степура;Ирина;Владимировна;375297901331;gyechifou@umr.ru;41;284385;1;01.11.2009;;KH;
9191;Прокопчик;Станислава;Станиславович;375297900595;diazhia@orc.ru;42;724863;1;01.11.2009;;MC;
4090;Тараповская;Наталья;Вячеславовна;375297901434;zozhoo@mail.ru;49;532067;1;01.11.2009;;KH;
6506;Цыбулько;Михаил;Николаевич;375297901883;ryocile@netaddress.com;35;575675;0;01.11.2009;01.11.2017;HB;
1732;Чернова;Галина;Вячеславовна;375297901926;ryesyuc@rambler.ru;42;303945;0;01.11.2009;01.11.2017;BM;
6168;Старук;Галина;Григорьевна;375297901304;zyugji@umr.ru;44;460044;1;01.11.2009;;MP;
5543;Ромашко;Анастасия;Игоревна;375297900781;romjo@mail.ru;41;246894;1;01.11.2009;;HB;
3348;Чубарева;Лолита;Игоревна;375297901964;coup@land.ru;30;540506;0;01.11.2009;01.11.2017;KH;
5991;Сушенкова;Татьяна;Васильевна;375297901396;quiogju@pop3.ru;32;701890;1;01.11.2009;;HB;
8209;Терешко;Елена;Викентьевна;375297901465;liukjud@nihuja.net;34;745774;1;01.11.2009;;KB;
1631;Солодуха;Елена;Александровна;375297901249;ryefiuf@usa.net;46;140331;1;01.11.2009;;KB;
7051;Синяк;Елена;Владимировна;375297901106;nymyo@infobiz.com;40;370597;1;01.11.2009;;MP;
1965;Франскевич;Елена;Владимировна;375297901721;vaekyojjo@email.ru;50;648701;1;01.11.2009;;MC;
5876;Соколова;Лидия;Владимировна;375297901213;vjeschyathio@hotbox.ru;38;253456;1;01.11.2009;;AB;
8021;Соловей;Валентина;Францевна;375297901234;detutho@hotbox.ru;30;648109;1;01.11.2009;;MC;
9410;Чудакова;Наталья;Юрьевна;375297901969;vooxju@nextmail.ru;34;628093;0;01.11.2009;01.11.2017;BM;
7027;Швед;Виктор;Олегович;375297902048;chjethux@netbox.com;48;700837;0;01.11.2009;01.11.2017;MC;
5562;Садовникова;Екатерина;Григорьевна;375297900913;gjaxyeschja@nihuja.net;40;549584;1;01.11.2009;;HB;
2032;Попова;Елена;Федоровна;375297900557;beepioc@max.ru;31;746001;1;01.11.2009;;KH;
2147;Пашкович;Михаил;Петрович;375297900369;shuqu@land.ru;41;391946;1;01.11.2009;;MC;
3733;Устьянцев;Петр;Дмитриевич;375297901650;lyaljakje@hotbox.com;32;723111;1;01.11.2009;;AB;
8252;Соколовская;Дина;Ришардовна;375297901223;xyejoo@adelite.com;45;568039;1;01.11.2009;;BM;
9654;Чепцова;Валентина;Николаевна;375297901910;mobyxou@email.ru;32;396643;0;01.11.2009;01.11.2017;KB;
2144;Шапошников;Георгий;Антонович;375297902017;thiudye@mail.ru;48;319502;0;01.11.2009;01.11.2017;MC;
6046;Треплина;Светлана;Леонтьевна;375297901552;cjosh@smtp.ru;39;102159;1;01.11.2009;;MC;
4174;Титкова;Ольга;Александровна;375297901487;shooziev@infobiz.com;46;238628;1;01.11.2009;;KB;
7405;Хмельницкая;Людмила;Николаевна;375297901812;laebje@langoo.com;39;371002;1;01.11.2009;;MP;
4214;Харецкая;Ольга;Николаевна;375297901763;jjuzhy@lycos.com;35;439262;1;01.11.2009;;AB;
4724;Стасюк;Елена;Ивановна;375297901309;geeshia@netman.ru;43;306470;1;01.11.2009;;HB;
2670;Стрельцова;Елена;Леонидовна;375297901353;shoofyzhjoth@mnogo.ru;48;139930;1;01.11.2009;;KH;
4226;Семенчук;Сергей;Андреевич;375297901026;schythoup@langoo.com;40;232113;1;01.11.2009;;KH;
5366;Репина;Елена;Владимировна;375297900712;zaefaeshoo@newmail.ru;31;399419;1;01.11.2009;;KH;
5373;Романович;Вероника;Сергеевна;375297900766;kiujyiquee@aol.com;26;125201;1;01.11.2009;;HB;
6155;Шикалова;Галина;Ивановна;375297902102;vjohjizh@exn.ru;44;592197;0;01.11.2009;01.11.2017;BM;
3785;Тихоня;Елена;Валерьевна;375297901504;shjuzya@rol.ru;41;625291;1;01.11.2009;;BM;
5002;Пархимчик;Елена;Николаевна;375297900345;jiuci@orc.ru;49;234006;1;01.11.2009;;HB;
4661;Шабловская;Наталья;Михайловна;375297901989;schjequaesh@adelite.com;33;142014;0;01.11.2009;01.11.2017;AB;
8475;Перчинский;Геннадий;Дмитриевич;375297900386;zyechyathio@nextmail.ru;47;601241;1;01.11.2009;;BM;
2559;Смыков;Андрей;Михайлович;375297901189;hjulyitji@email.ru;33;599253;1;01.11.2009;;KB;
1733;Яковец;Оксана;Николаевна;375297902280;scheshye@rambler.ru;28;310055;0;01.11.2009;01.11.2017;BM;
2378;Юшкевич;Татьяна;Михайловна;375297902258;cheemye@umr.ru;41;568589;0;01.11.2009;01.11.2017;AB;
7795;Притула;Вера;Владимировна;375297900586;nyij@hob.ru;42;286592;1;01.11.2009;;KH;
8624;Скачков;Роман;Викторович;375297901123;schiathiuhya@chat.ru;39;126109;1;01.11.2009;;KB;
2677;Шило;Анна;Александровна;375297902110;tyirio@langoo.com;48;134342;0;01.11.2009;01.11.2017;HB;
1843;Соколовская;Валентина;Станиславовна;375297901222;cjetyoril@orc.ru;27;340533;1;01.11.2009;;AB;
6457;Юзепчук;Ирина;Владимировна;375297902228;jixju@yahoo.com;39;584356;0;01.11.2009;01.11.2017;MC;
2371;Чичерина;Анна;Федоровна;375297901959;siuroog@orc.ru;39;711776;0;01.11.2009;01.11.2017;MC;
8090;Троцкая;Елизавета;Васильевна;375297901566;tyaraet@mnogo.ru;47;179081;1;01.11.2009;;MP;
8840;Яговдик;Вероника;Анатольевна;375297902271;sjuthjekee@mail.ru;32;221328;0;01.11.2009;01.11.2017;KB;
4046;Ткачова;Тамара;Михайловна;375297901513;fiutiethu@umr.ru;28;289011;1;01.11.2009;;KH;
2809;Сороговец;Людмила;Викторовна;375297901257;fioxial@rumail.ru;36;243590;1;01.11.2009;;AB;
6997;Плескач;Татьяна;Федоровна;375297900467;chyadeehjosch@max.ru;27;266147;1;01.11.2009;;KH;
7903;Черницкая;Елена;Александровна;375297901924;rieschyuxja@inbox.ru;26;628892;0;01.11.2009;01.11.2017;KB;
9204;Турицына;Елена;Павловна;375297901605;pegur@lycos.com;26;102408;1;01.11.2009;;MC;
7735;Фурманенок;Татьяна;Филлиповна;375297901738;diugjitiez@rin.ru;30;394451;1;01.11.2009;;KB;
5360;Фролова;Людмила;Генриховна;375297901735;cod_1993@usa.net;43;295478;1;01.11.2009;;KH;
5810;Шавко;Ольга;Павловна;375297901991;diaci@pop3.ru;49;137809;0;01.11.2009;01.11.2017;HB;
9523;Юрьевич;Светлана;Михайловна;375297902243;rioshebjog@rumail.ru;27;215341;0;01.11.2009;01.11.2017;KB;
8874;Ткачук;Марина;Адольфовна;375297901515;mjicjochje@narod.ru;39;343811;1;01.11.2009;;MC;
5993;Третьяк;Тамара;Петровна;375297901554;detae@infobiz.com;50;680745;1;01.11.2009;;AB;
2246;Федосенко;Алеся;Леонидовна;375297901681;foxu@rin.ru;43;313125;1;01.11.2009;;BM;
5943;Рингис;Тамара;Петровна;375297900722;kouzhyochji@lycos.com;33;274065;1;01.11.2009;;KB;
8583;Черонко;Елена;Ивановна;375297901940;zhjita@hotbox.com;25;281196;0;01.11.2009;01.11.2017;BM;
8887;Тихонович;Константин;Александрович;375297901500;njotyad@hob.ru;39;411950;1;01.11.2009;;MC;
2115;Сизов;Андрей;Владимирович;375297901086;kachiog@yandex.ru;25;650397;1;01.11.2009;;MC;
8060;Хасин;Владимир;Михайлович;375297901776;mjix@nextmail.ru;33;156347;1;01.11.2009;;KB;
8286;Шешко;Татьяна;Леонидовна;375297902097;southaquo@land.ru;45;130931;0;01.11.2009;01.11.2017;KH;
7852;Царюк;Светлана;Владимировна;375297901863;shyapesh@exn.ru;33;602601;0;01.11.2009;01.11.2017;MP;
5673;Сидорова;Надежда;Сергеевна;375297901081;mycheshjo@nettaxi.com;44;111088;1;01.11.2009;;AB;
9350;Стахейко;Михаил;Владимирович;375297901312;moothyfya@usa.net;44;100745;1;01.11.2009;;MC;
1228;Януль;Валерий;Валерьевич;375297902314;giaper@netaddress.com;36;246891;0;01.11.2009;01.11.2017;AB;
2402;Самусевич;Татьяна;Николаевна;375297900947;jyogaebyo@smtp.ru;33;164547;1;01.11.2009;;MC;
4883;Петрущик;Елена;Петровна;375297900418;miohyoschuch@exn.ru;33;166737;1;01.11.2009;;MC;
7812;Сикорская;Юлия;Валерьевна;375297901088;tyovon@netaddress.com;26;220157;1;01.11.2009;;AB;
1612;Филипович;Екатерина;Владимировна;375297901698;shesyuz@mail.ru;50;511380;1;01.11.2009;;MP;
6157;Стасюченок;Елена;Владимировна;375297901310;jjaniu@chat.ru;30;367190;1;01.11.2009;;KH;
2101;Чернеукая;Ирина;Анатольевна;375297901920;laemiz_1988@rol.ru;27;281129;0;01.11.2009;01.11.2017;HB;
6153;Скоротецкая;Светлана;Михайловна;375297901138;tic_2003@usa.net;30;558977;1;01.11.2009;;AB;
1940;Трусова;Ольга;Николаевна;375297901578;fyoxoox@nettaxi.com;45;134756;1;01.11.2009;;HB;
6231;Шумская;Светлана;Борисовна;375297902185;thiafjosyiz@langoo.com;28;685151;0;01.11.2009;01.11.2017;MC;
1762;Познякова;Татьяна;Михайловна;375297900520;quan@email.ru;45;588406;1;01.11.2009;;MC;
8136;Семавина;Людмила;Владимировна;375297901011;djaz@rol.ru;35;193350;1;01.11.2009;;HB;
7374;Томашова;Инна;Станиславовна;375297901542;pianjajjid@narod.ru;47;613763;1;01.11.2009;;KH;
2221;Филипович;Светлана;Брониславовна;375297901697;jaschyiqu@lycos.com;48;178785;1;01.11.2009;;KH;
4403;Скорова;Людмила;Александровна;375297901136;thyhyorjix@aol.com;40;427744;1;01.11.2009;;MC;
5507;Шкаяник;Наталия;Викторовна;375297902140;zhjicookiut@email.ru;30;419620;0;01.11.2009;01.11.2017;KH;
1959;Хайнюк;Юлия;Сергеевна;375297901747;pjethiuzyo@rumail.ru;36;286379;1;01.11.2009;;AB;
8435;Чишевич;Татьяна;Александровна;375297901961;chovjamu@umr.ru;30;408794;0;01.11.2009;01.11.2017;AB;
8493;Толкач;Александр;Викторович;375297901527;quouxyufoo@netman.ru;46;213038;1;01.11.2009;;KH;
5981;Радовский;Евгений;Викторович;375297900665;xjibeesh@mnogo.ru;44;516768;1;01.11.2009;;MC;
6423;Шашило;Инна;Аркадьевна;375297902041;diuc@lycos.com;30;519943;0;01.11.2009;01.11.2017;MC;
9458;Петрусевич;Екатерина;Владимировна;375297900413;chyokyeb@aol.com;41;367643;1;01.11.2009;;AB;
9296;Прохоревич;Павел;Александрович;375297900605;shegja@hob.ru;42;536721;1;01.11.2009;;BM;
9297;Ястремская;Елена;Николаевна;375297902347;rjuhje@smtp.ru;40;628262;0;01.11.2009;01.11.2017;MP;
3251;Якубович;Дарья;Владимировна;375297902289;ciapiech@exn.ru;32;244061;0;01.11.2009;01.11.2017;KH;
4405;Хмелевская;Татьяна;Николаевна;375297901808;noozyuhjen@chat.ru;38;270530;1;01.11.2009;;AB;
3544;Черемесина;Елена;Петровна;375297901912;hjeschiuchy@chat.ru;30;135742;0;01.11.2009;01.11.2017;BM;
5761;Тарасевич;Александр;Михайлович;375297901436;chyajiashia@pop3.ru;34;626169;1;01.11.2009;;MC;
3990;Шпак;Александр;Леонидович;375297902155;shjipimoozh@adelite.com;47;680212;0;01.11.2009;01.11.2017;MP;
5082;Шлейко;Татьяна;Евгеньевна;375297902147;djejiuko@netbox.com;38;555728;0;01.11.2009;01.11.2017;KH;
3050;Тихонова;Ирина;Анатольевна;375297901496;jiechie@mnogo.ru;41;201718;1;01.11.2009;;BM;
2370;Сосунова;Наталья;Денисовна;375297901272;feeheelie@hob.ru;30;233335;1;01.11.2009;;BM;
4794;Троян;Людмила;Владимировна;375297901572;kjexyup@yahoo.com;28;747774;1;01.11.2009;;KH;
9161;Соловей;Наталья;Александровна;375297901232;cheejae@list.ru;28;710990;1;01.11.2009;;KH;
6909;Рогова;Жанна;Яковлевна;375297900736;myori@umr.ru;27;503469;1;01.11.2009;;HB;
5071;Шимук;Любовь;Иосифовна;375297902123;hieries@smtp.ru;29;323379;0;01.11.2009;01.11.2017;AB;
4108;Резниченко;Галина;Владимировна;375297900707;tiechyash@nihuja.net;31;684758;1;01.11.2009;;MC;
2111;Шипило;Ирина;Витальевна;375297902130;kyojjiquye@xaker.ru;49;300009;0;01.11.2009;01.11.2017;AB;
9770;Скребцова;Ульяна;Фёдоровна;375297901143;cheeniel@nihuja.net;36;565078;1;01.11.2009;;MP;
7343;Шуст;Светлана;Евгеньевна;375297902192;zjuz@rol.ru;49;674394;0;01.11.2009;01.11.2017;MC;
6568;Цилых;Ирина;Викторовна;375297901879;xyakoogiu@lycos.com;40;213221;0;01.11.2009;01.11.2017;MC;
9209;Рахманов;Ренат;Паянович;375297900700;zhyocho@langoo.com;49;503895;1;01.11.2009;;MC;
2928;Хмельницкий;Александр;Александрович;375297901813;noovio@max.ru;36;701870;1;01.11.2009;;MC;
5696;Шапкина;Виктория;Олеговна;375297902015;tyathyequi@langoo.com;31;208926;0;01.11.2009;01.11.2017;KH;
4289;Токарчик;Валентина;Николаевна;375297901520;xaepjop@nextmail.ru;45;460883;1;01.11.2009;;KH;
3034;Сумейко;Наталья;Павловна;375297901383;fjethjiv@hotbox.com;50;404356;1;01.11.2009;;KH;
7196;Полянская;Елена;Михайловна;375297900543;myoxjute@narod.ru;27;603406;1;01.11.2009;;MC;
5801;Рубанов;Сергей;Николаевич;375297900790;shin@umr.ru;47;384182;1;01.11.2009;;KH;
5225;Плаксина;Галина;Петровна;375297900462;kiuzo_1985@rumail.ru;32;388298;1;01.11.2009;;MC;
3174;Шестакова;Ирина;Петровна;375297902090;qujanyoly@list.ru;45;524815;0;01.11.2009;01.11.2017;MC;
4368;Романчук;Елизавета;Николаевна;375297900776;jjicishias@nextmail.ru;29;616877;1;01.11.2009;;MP;
5419;Соколова;Ирина;Анатолеьвна;375297901217;chievioku@land.ru;33;574960;1;01.11.2009;;KH;
2189;Ходос;Марина;Анатольевна;375297901824;djejietji@hotbox.com;38;148514;1;01.11.2009;;BM;
9684;Стрельченок;Лариса;Алексеевна;375297901355;sjefig@netbox.com;27;716289;1;01.11.2009;;MC;
6169;Ракутько;Людмила;Вячеславовна;375297900686;cefyavi@orc.ru;41;315963;1;01.11.2009;;MC;
1353;Яковлева;Дарья;Сергеевна;375297902283;hjexe@adelite.com;28;147796;0;01.11.2009;01.11.2017;MP;
7975;Царун;Елена;Алексеевна;375297901862;xoov@nettaxi.com;48;694805;0;01.11.2009;01.11.2017;KH;
2267;Плисневич;Марина;Анатольевна;375297900472;zhjijozoo@sexnarod.ru;45;546410;1;01.11.2009;;BM;
6607;Попова;Евалина;Васильевна;375297900560;suquye@smtp.ru;36;594059;1;01.11.2009;;KB;
6556;Сидорчик;Андрей;Станиславович;375297901085;kyunaexi@netaddress.com;42;516270;1;01.11.2009;;MP;
5008;Харкевич;Ирина;Станиславовна;375297901766;vjanjokou@chat.ru;38;230240;1;01.11.2009;;KH;
2691;Рафалович;Светлана;Валентиновна;375297900697;kjameemiov@hotbox.com;30;570592;1;01.11.2009;;HB;
9190;Пророченко;Светлана;Петровна;375297900598;lufjejoo@newmail.ru;32;180376;1;01.11.2009;;BM;
7908;Романцевич;Геннадий;Андреевич;375297900774;raekoo@hob.ru;26;719068;1;01.11.2009;;HB;
4458;Шелегод;Юрий;Николаевич;375297902068;zhjovu@sexnarod.ru;26;661685;0;01.11.2009;01.11.2017;MP;
2614;Абанович;Михаил;Михайлович;375297896650;quoolusch@land.ru;30;627518;1;01.11.2009;;AB;
8702;Стоянова;Наталья;Степановна;375297901346;kyesyr@netaddress.com;38;746011;1;01.11.2009;;KH;
4340;Станкевич;Алла;Витольдовна;375297901289;zis@inbox.ru;38;490813;1;01.11.2009;;MP;
3039;Порхамович;Алексей;Сергеевич;375297900567;fizion@umr.ru;34;710081;1;01.11.2009;;MC;
2211;Струковский;Артур;Владимирович;375297901363;shyeryor@infobiz.com;48;609189;1;01.11.2009;;KB;
7873;Шимко;Андрей;Чеславович;375297902120;firaehyo@rol.ru;32;197383;0;01.11.2009;01.11.2017;MC;
2964;Цебрук;Наталья;Реннадьевна;375297901869;hyiz@aol.com;50;138576;0;01.11.2009;01.11.2017;KH;
6985;Труханович;Виктор;Владимирович;375297901586;hjosee@hotbox.com;40;557671;1;01.11.2009;;HB;
4107;Халамай;Наталья;Николаевна;375297901748;giuh@netbox.com;26;671505;1;01.11.2009;;BM;
5080;Сарач;Татьяна;Анатольевна;375297900959;pjatjorag@visto.com;31;279952;1;01.11.2009;;KH;
1914;Федюк;Дарья;Сергеевна;375297901687;voc_1997@usa.net;26;713524;1;01.11.2009;;AB;
8657;Тупик;Людмила;Викторовна;375297901601;gyizhia@infobiz.com;37;440426;1;01.11.2009;;BM;
5181;Прудникова;Николай;Николаевич;375297900613;xiatyapyo@max.ru;35;493162;1;01.11.2009;;HB;
6995;Пинчук;Елена;Григорьевна;375297900444;zhjigyed@softhome.com;27;637009;1;01.11.2009;;HB;
4848;Скребель;Татьяна;Викторовна;375297901141;kjunyhee@xaker.ru;44;582598;1;01.11.2009;;HB;
9913;Подгайская;Ирина;Брониславовна;375297900496;shov@nextmail.ru;46;562446;1;01.11.2009;;HB;
6944;Хартонович;Мария;Александровна;375297901774;siazex@sexnarod.ru;50;455892;1;01.11.2009;;MP;
6154;Сачивко;Евгений;Владимирович;375297900976;ryoquae@google.com;28;202385;1;01.11.2009;;KB;
9547;Прадун;Ирина;Николаевна;375297900579;quiethaehin@google.com;34;162699;1;01.11.2009;;KH;
6509;Полякович;Зинаида;Владимировна;375297900540;piequuthye@visto.com;27;559429;1;01.11.2009;;KH;
1921;Шагов;Дмитрий;Владимирович;375297901994;veexia_1996@visto.com;43;452659;0;01.11.2009;01.11.2017;MC;
8296;Яненко;Валентина;Александровна;375297902299;shycjap@langoo.com;48;520997;0;01.11.2009;01.11.2017;KB;
1595;Страх;Светлана;Михайловна;375297901348;zjupietyh@softhome.com;38;410027;1;01.11.2009;;MC;
2533;Шугальская;Наталья;Владимировна;375297902169;thaschjab@max.ru;36;487760;0;01.11.2009;01.11.2017;KH;
8438;Разумович;Наталья;Леоновна;375297900681;myis@google.com;29;519552;1;01.11.2009;;AB;
4763;Снетко;Екатерина;Алексадровна;375297901192;quieschioch@lycos.com;49;275054;1;01.11.2009;;HB;
9226;Ценцевицкий;Сергей;Юрьевич;375297901875;pjacodye@chat.ru;26;639784;0;01.11.2009;01.11.2017;HB;
6982;Филитарина;Елена;Павловна;375297901707;mjevio@adelite.com;28;453963;1;01.11.2009;;KB;
3125;Синяк;Наталья;Ивановна;375297901108;chiegyn@mnogo.ru;43;703689;1;01.11.2009;;MC;
1926;Пищ;Светлана;Александровна;375297900458;shoucyzh@max.ru;40;102248;1;01.11.2009;;BM;
1948;Сузько;Алексей;Викторович;375297901378;qujezezhu@newmail.ru;32;683837;1;01.11.2009;;KB;
5529;Цыдик;Людмила;Петровна;375297901890;lyiga@hotbox.com;36;518516;0;01.11.2009;01.11.2017;HB;
9006;Раевская;Надежда;Михайловна;375297900675;shyuxaecy@sexnarod.ru;39;636659;1;01.11.2009;;BM;
6105;Тогаев;Николай;Николаевич;375297901517;jaetyi@infobiz.com;37;511392;1;01.11.2009;;AB;
6066;Пышинская;Татьяна;Владимировна;375297900638;mitjem@langoo.com;47;547465;1;01.11.2009;;KB;
5906;Шибеко;Наталья;Анатольевна;375297902101;zjezjuc@hotbox.ru;41;546661;0;01.11.2009;01.11.2017;AB;
8187;Юрча;Сергей;Михайлович;375297902240;niak@list.ru;40;259547;0;01.11.2009;01.11.2017;KH;
4703;Сидоров;Иван;Петрович;375297901078;tyaxoush@hotbox.com;29;354466;1;01.11.2009;;MP;
1852;Терех;Майя;Игоревна;375297901464;quyonjavjich@yandex.ru;28;192529;1;01.11.2009;;MC;
8902;Толстик;Татьяна;Васильевна;375297901535;lycheejje@adelite.com;40;262248;1;01.11.2009;;KH;
8216;Петровская;Елена;Николаевна;375297900408;schofjo@mnogo.ru;36;481622;1;01.11.2009;;HB;
3636;Тарлецкая;Кристина;Анатольевна;375297901446;jeec@usa.net;27;428044;1;01.11.2009;;BM;
5145;Хацкевич;Валентин;Казимирович;375297901784;chymjasyel@hotbox.com;36;369287;1;01.11.2009;;KB;
4757;Юрьевна;Елена;Владимировна;375297902244;peejjeko@adelite.com;34;588830;0;01.11.2009;01.11.2017;AB;
1728;Сацук;Нина;Ивановна;375297900974;mjegaeshu@usa.net;48;484565;1;01.11.2009;;MP;
5237;Троцкин;Павел;Павлович;375297901571;vutjuqujo@newmail.ru;34;735134;1;01.11.2009;;HB;
9609;Соколова;Любовь;Павловна;375297901210;teeshievjosch@mnogo.ru;44;156034;1;01.11.2009;;MP;
7023;Федорович;Сергей;Васильевич;375297901676;liojee@list.ru;32;629084;1;01.11.2009;;KH;
8933;Шабович;Ирина;Анатольевна;375297901990;xeebo@umr.ru;47;267736;0;01.11.2009;01.11.2017;BM;
2093;Янкова;Ольга;Валентиновна;375297902300;gaedyomjith@langoo.com;44;249556;0;01.11.2009;01.11.2017;AB;
2485;Хвесюк;Татьяна;Михайловна;375297901792;veekoul@newmail.ru;35;607686;1;01.11.2009;;AB;
6957;Рисова;Елена;Владимировна;375297900723;cyichje@netman.ru;27;106425;1;01.11.2009;;AB;
6005;Храповицкий;Виталий;Анатольевич;375297901847;jjesyozhjaqu@rambler.ru;35;287235;0;01.11.2009;01.11.2017;HB;
4203;Черныш;Ольга;Павловна;375297901931;toucha@netbox.com;28;672615;0;01.11.2009;01.11.2017;KB;
6111;Ханаженко;Марина;Александровна;375297901756;zhochiaqu@nettaxi.com;50;268748;1;01.11.2009;;HB;
2228;Черноусова;Ирина;Всеволодовна;375297901928;chiepjid@softhome.com;32;310751;0;01.11.2009;01.11.2017;KH;
5128;Рунно;Валентина;Лукашевна;375297900820;leerjer@usa.net;50;160290;1;01.11.2009;;MC;
2127;Церлюкевич;Наталья;Дмитриевна;375297901877;xyidyu@nextmail.ru;32;575612;0;01.11.2009;01.11.2017;KH;
6963;Тудолежева;Инесса;Станиславовна;375297901588;soozyosaezh@rin.ru;38;414622;1;01.11.2009;;MP;
3047;Пашин;Елена;Алексеевна;375297900363;cyogjizjo@sexnarod.ru;49;547005;1;01.11.2009;;KB;
9287;Сушкевич;Ольга;Валерьевна;375297901397;rjacy@visto.com;49;727649;1;01.11.2009;;KH;
5576;Юшкевич;Нина;Ивановна;375297902256;hioschjodior@pop3.ru;37;232047;0;01.11.2009;01.11.2017;MC;
7154;Рабцевич;Инга;Валерьевна;375297900648;zelouve@infobiz.com;44;397396;1;01.11.2009;;HB;
3213;Шевеленко;Наталия;Ивановна;375297902052;xouzoo@rambler.ru;41;501103;0;01.11.2009;01.11.2017;HB;
5769;Сорочинская;Анна;Ивановна;375297901267;dyis@orc.ru;50;653587;1;01.11.2009;;KH;
5457;Радковец;Валентина;Николаевна;375297900664;nietequiug@rin.ru;38;668212;1;01.11.2009;;MP;
9931;Проскурина;Анна;Александровна;375297900599;niethyc@netaddress.com;43;739152;1;01.11.2009;;HB;
4454;Халимонец;Валентина;Константиновна;375297901749;chounysje@netaddress.com;46;283456;1;01.11.2009;;HB;
3693;Хомяк;Татьяна;Николаевна;375297901835;chouzje@hotbox.com;46;351174;1;01.11.2009;;MP;
7317;Шимчик;Наталья;Владимировна;375297902124;kjefyisch@rumail.ru;45;285682;0;01.11.2009;01.11.2017;BM;
6329;Янович;Павел;Евгеньевич;375297902308;kjinios@xaker.ru;26;556753;0;01.11.2009;01.11.2017;BM;
8910;Тудалина;Александра;Юрьевна;375297901587;vikiunesch@pop3.ru;32;182394;1;01.11.2009;;KH;
3911;Чеботарева;Татьяна;Владимировна;375297901906;thapyish@rin.ru;49;151008;0;01.11.2009;01.11.2017;HB;
8073;Салицкая;Маргарита;Александровна;375297900932;xiosiu_1981@xaker.ru;30;683400;1;01.11.2009;;MC;
7038;Федорчук;Мария;Владиславовна;375297901679;thootji@google.com;38;300797;1;01.11.2009;;KB;
8178;Филиппов;Сергей;Михайловна;375297901703;chaetycju@exn.ru;27;579185;1;01.11.2009;;HB;
5787;Сушко;Ирина;Анатольевна;375297901401;reethyeh@orc.ru;38;618289;1;01.11.2009;;KB;
8739;Яцевич;Раиса;Леонидовна;375297902355;tif@adelite.com;29;566283;0;01.11.2009;01.11.2017;MP;
1418;Яранцева;Ольга;Сергеевна;375297902325;thyozhjepju@newmail.ru;44;555211;0;01.11.2009;01.11.2017;MP;
3019;Ханяк;Сергей;Александрович;375297901761;vyjiqu@pop3.ru;49;667961;1;01.11.2009;;MC;
6447;Степурко;Татьяна;Александровна;375297901332;kiudu@chat.ru;49;327557;1;01.11.2009;;MP;
4986;Щербаков;Вадим;Андреевич;375297902203;niuvjuthe@exn.ru;50;707154;0;01.11.2009;01.11.2017;BM;
3697;Сахарчук;Василий;Никифорович;375297900969;voushyoziach@netbox.com;50;590538;1;01.11.2009;;KB;
5745;Саульченко;Ольга;Сергеевна;375297900964;thyekul@hob.ru;28;733897;1;01.11.2009;;BM;
7364;Сакович;Светлана;Анатольевна;375297900928;thikicou@visto.com;50;164979;1;01.11.2009;;BM;
2416;Пирштук;Татьяна;Владимировна;375297900448;myechjequ@rumail.ru;32;357477;1;01.11.2009;;KB;
3507;Реут;Мария;Федоровна;375297900713;shiesje@email.ru;43;298783;1;01.11.2009;;MP;
9253;Титов;Виктор;Тимофеевич;375297901488;chjefjel@rumail.ru;30;121320;1;01.11.2009;;AB;
4436;Петровская;Марина;Васильевна;375297900411;piemjus@sexnarod.ru;38;132042;1;01.11.2009;;MC;
4267;Яженко;Игорь;Янович;375297902274;cjotyi@narod.ru;33;116473;0;01.11.2009;01.11.2017;HB;
